vOTU,p.value,adj.p.value,median_PD,median_CL,fold_change,direction,log2_fold_change,Family,Protein,KO,p,pathway
DRR480298__14991,0.00551375634516988,0.0300438456182379,3.18248354265998e-05,2.02706017233294e-05,1.54320201438391,Enriched_in_PD,0.625926931690284,Siphoviridae,DRR480298__14991_83,K07482,2.4e-81,"transposase, IS30 family"
DRR480299__15708,7.43525228747178e-06,0.000167253640925518,0.00061707443081802,0.000735003248471855,0.839771335386511,Enriched_in_HC,-0.25193155058382,Siphoviridae,DRR480299__15708_78,K01607,9.9e-43,4-carboxymuconolactone decarboxylase [EC:4.1.1.44]
DRR480299__15708,7.43525228747178e-06,0.000167253640925518,0.00061707443081802,0.000735003248471855,0.839771335386511,Enriched_in_HC,-0.25193155058382,Siphoviridae,DRR480299__15708_72,K00986,4.7e-43,RNA-directed DNA polymerase [EC:2.7.7.49]
DRR480299__15708,7.43525228747178e-06,0.000167253640925518,0.00061707443081802,0.000735003248471855,0.839771335386511,Enriched_in_HC,-0.25193155058382,Siphoviridae,DRR480299__15708_85,K07173,1.1e-51,S-ribosylhomocysteine lyase [EC:4.4.1.21]
DRR480299__15708,7.43525228747178e-06,0.000167253640925518,0.00061707443081802,0.000735003248471855,0.839771335386511,Enriched_in_HC,-0.25193155058382,Siphoviridae,DRR480299__15708_79,K06889,3.9e-32,uncharacterized protein
DRR480299__15708,7.43525228747178e-06,0.000167253640925518,0.00061707443081802,0.000735003248471855,0.839771335386511,Enriched_in_HC,-0.25193155058382,Siphoviridae,DRR480299__15708_37,K04068,5.4e-60,anaerobic ribonucleoside-triphosphate reductase activating protein [EC:1.97.1.4]
DRR480299__15708,7.43525228747178e-06,0.000167253640925518,0.00061707443081802,0.000735003248471855,0.839771335386511,Enriched_in_HC,-0.25193155058382,Siphoviridae,DRR480299__15708_76,K02395,2.4e-18,peptidoglycan hydrolase FlgJ
DRR480299__15708,7.43525228747178e-06,0.000167253640925518,0.00061707443081802,0.000735003248471855,0.839771335386511,Enriched_in_HC,-0.25193155058382,Siphoviridae,DRR480299__15708_13,K09384,3.4e-56,uncharacterized protein
DRR480299__15708,7.43525228747178e-06,0.000167253640925518,0.00061707443081802,0.000735003248471855,0.839771335386511,Enriched_in_HC,-0.25193155058382,Siphoviridae,DRR480299__15708_43,K06919,1.7e-24,putative DNA primase/helicase
DRR480299__15708,7.43525228747178e-06,0.000167253640925518,0.00061707443081802,0.000735003248471855,0.839771335386511,Enriched_in_HC,-0.25193155058382,Siphoviridae,DRR480299__15708_80,K00661,4.3e-56,maltose O-acetyltransferase [EC:2.3.1.79]
DRR480299__15708,7.43525228747178e-06,0.000167253640925518,0.00061707443081802,0.000735003248471855,0.839771335386511,Enriched_in_HC,-0.25193155058382,Siphoviridae,DRR480299__15708_12,K04095,3.9e-31,"cell filamentation protein, protein adenylyltransferase [EC:2.7.7.108]"
DRR480299__15708,7.43525228747178e-06,0.000167253640925518,0.00061707443081802,0.000735003248471855,0.839771335386511,Enriched_in_HC,-0.25193155058382,Siphoviridae,DRR480299__15708_2,K02030,1.1e-33,polar amino acid transport system substrate-binding protein
DRR480299__15708,7.43525228747178e-06,0.000167253640925518,0.00061707443081802,0.000735003248471855,0.839771335386511,Enriched_in_HC,-0.25193155058382,Siphoviridae,DRR480299__15708_88,K01952,1.2e-217,phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]
DRR480299__15708,7.43525228747178e-06,0.000167253640925518,0.00061707443081802,0.000735003248471855,0.839771335386511,Enriched_in_HC,-0.25193155058382,Siphoviridae,DRR480299__15708_87,K06987,8.9e-49,uncharacterized protein
DRR480299__15708,7.43525228747178e-06,0.000167253640925518,0.00061707443081802,0.000735003248471855,0.839771335386511,Enriched_in_HC,-0.25193155058382,Siphoviridae,DRR480299__15708_86,K06987,2.3e-58,uncharacterized protein
DRR480299__15708,7.43525228747178e-06,0.000167253640925518,0.00061707443081802,0.000735003248471855,0.839771335386511,Enriched_in_HC,-0.25193155058382,Siphoviridae,DRR480299__15708_15,K06400,1.2e-114,site-specific DNA recombinase
DRR480299__15708,7.43525228747178e-06,0.000167253640925518,0.00061707443081802,0.000735003248471855,0.839771335386511,Enriched_in_HC,-0.25193155058382,Siphoviridae,DRR480299__15708_38,K21636,1.5e-102,ribonucleoside-triphosphate reductase (formate) [EC:1.1.98.6]
DRR480299__15708,7.43525228747178e-06,0.000167253640925518,0.00061707443081802,0.000735003248471855,0.839771335386511,Enriched_in_HC,-0.25193155058382,Siphoviridae,DRR480299__15708_11,K05601,2.3e-241,hydroxylamine reductase [EC:1.7.99.1]
DRR480299__5159,0.00873976116640123,0.0421741496944609,0,0,1,Enriched_in_HC,0,Siphoviridae,DRR480299__5159_13,K07741,1.8e-48,anti-repressor protein
DRR480299__5159,0.00873976116640123,0.0421741496944609,0,0,1,Enriched_in_HC,0,Siphoviridae,DRR480299__5159_22,K07473,1.5e-16,DNA-damage-inducible protein J
DRR480300__29240,0.00490316071470688,0.0275596857452244,0,0,1,Enriched_in_HC,0,Siphoviridae,DRR480300__29240_10,K01358,1.4e-37,"ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]"
DRR480300__29240,0.00490316071470688,0.0275596857452244,0,0,1,Enriched_in_HC,0,Siphoviridae,DRR480300__29240_28,K00986,1.6e-30,RNA-directed DNA polymerase [EC:2.7.7.49]
DRR480302__1562,7.62712509049264e-06,0.000169103275525493,5.20648464088928e-05,2.98004574716007e-05,1.72285903408483,Enriched_in_PD,0.784804663752923,Siphoviridae,DRR480302__1562_2,K00265,0,glutamate synthase (NADPH) large chain [EC:1.4.1.13]
DRR480302__1562,7.62712509049264e-06,0.000169103275525493,5.20648464088928e-05,2.98004574716007e-05,1.72285903408483,Enriched_in_PD,0.784804663752923,Siphoviridae,DRR480302__1562_16,K03596,0,GTP-binding protein LepA
DRR480302__1562,7.62712509049264e-06,0.000169103275525493,5.20648464088928e-05,2.98004574716007e-05,1.72285903408483,Enriched_in_PD,0.784804663752923,Siphoviridae,DRR480302__1562_17,K02968,1.5e-29,small subunit ribosomal protein S20
DRR480302__1562,7.62712509049264e-06,0.000169103275525493,5.20648464088928e-05,2.98004574716007e-05,1.72285903408483,Enriched_in_PD,0.784804663752923,Siphoviridae,DRR480302__1562_65,K07741,8e-49,anti-repressor protein
DRR480302__1562,7.62712509049264e-06,0.000169103275525493,5.20648464088928e-05,2.98004574716007e-05,1.72285903408483,Enriched_in_PD,0.784804663752923,Siphoviridae,DRR480302__1562_94,K07451,4.3e-13,5-methylcytosine-specific restriction enzyme A [EC:3.1.21.-]
DRR480302__1562,7.62712509049264e-06,0.000169103275525493,5.20648464088928e-05,2.98004574716007e-05,1.72285903408483,Enriched_in_PD,0.784804663752923,Siphoviridae,DRR480302__1562_80,K07473,2.9e-16,DNA-damage-inducible protein J
DRR480302__1562,7.62712509049264e-06,0.000169103275525493,5.20648464088928e-05,2.98004574716007e-05,1.72285903408483,Enriched_in_PD,0.784804663752923,Siphoviridae,DRR480302__1562_4,K25950,6e-163,secondary-alkyl amine dehydrogenase [NAD(P)+] [EC:1.4.1.28]
DRR480302__1562,7.62712509049264e-06,0.000169103275525493,5.20648464088928e-05,2.98004574716007e-05,1.72285903408483,Enriched_in_PD,0.784804663752923,Siphoviridae,DRR480302__1562_13,K00865,1.7e-154,glycerate 2-kinase [EC:2.7.1.165]
DRR480302__1562,7.62712509049264e-06,0.000169103275525493,5.20648464088928e-05,2.98004574716007e-05,1.72285903408483,Enriched_in_PD,0.784804663752923,Siphoviridae,DRR480302__1562_12,K26937,4.2e-103,"MATE family, multidrug efflux pump"
DRR480302__22118,0.000196940127383153,0.00210930081553968,7.66647747438234e-05,0.000105874534641172,0.726691115003035,Enriched_in_HC,-0.460585827782756,Myoviridae,DRR480302__22118_29,K00986,2.1e-37,RNA-directed DNA polymerase [EC:2.7.7.49]
DRR480302__22118,0.000196940127383153,0.00210930081553968,7.66647747438234e-05,0.000105874534641172,0.726691115003035,Enriched_in_HC,-0.460585827782756,Myoviridae,DRR480302__22118_40,K14059,6.9e-57,integrase
DRR480302__22118,0.000196940127383153,0.00210930081553968,7.66647747438234e-05,0.000105874534641172,0.726691115003035,Enriched_in_HC,-0.460585827782756,Myoviridae,DRR480302__22118_35,K07727,2.6e-16,putative transcriptional regulator
DRR480302__22118,0.000196940127383153,0.00210930081553968,7.66647747438234e-05,0.000105874534641172,0.726691115003035,Enriched_in_HC,-0.460585827782756,Myoviridae,DRR480302__22118_39,K07727,1.1e-11,putative transcriptional regulator
DRR480302__22466,0.000360427559528969,0.00345494088096603,0,0,1,Enriched_in_HC,0,Siphoviridae,DRR480302__22466_15,K06909,7.1e-44,phage terminase large subunit
DRR480302__22466,0.000360427559528969,0.00345494088096603,0,0,1,Enriched_in_HC,0,Siphoviridae,DRR480302__22466_16,K07474,3.3e-30,phage terminase small subunit
DRR480302__22466,0.000360427559528969,0.00345494088096603,0,0,1,Enriched_in_HC,0,Siphoviridae,DRR480302__22466_38,K06919,1e-24,putative DNA primase/helicase
DRR480302__22466,0.000360427559528969,0.00345494088096603,0,0,1,Enriched_in_HC,0,Siphoviridae,DRR480302__22466_13,K07584,3e-15,uncharacterized protein
DRR480302__7268,2.22441191499425e-05,0.000384943795929792,0,0,1,Enriched_in_HC,0,Myoviridae,DRR480302__7268_33,K07474,1.2e-31,phage terminase small subunit
DRR480302__7268,2.22441191499425e-05,0.000384943795929792,0,0,1,Enriched_in_HC,0,Myoviridae,DRR480302__7268_5,K07273,2e-42,lysozyme
DRR480302__7268,2.22441191499425e-05,0.000384943795929792,0,0,1,Enriched_in_HC,0,Myoviridae,DRR480302__7268_43,K07741,1.9e-23,anti-repressor protein
DRR480302__7268,2.22441191499425e-05,0.000384943795929792,0,0,1,Enriched_in_HC,0,Myoviridae,DRR480302__7268_32,K06909,2.4e-39,phage terminase large subunit
DRR480302__7268,2.22441191499425e-05,0.000384943795929792,0,0,1,Enriched_in_HC,0,Myoviridae,DRR480302__7268_3,K00820,1.9e-197,glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16]
DRR480302__7268,2.22441191499425e-05,0.000384943795929792,0,0,1,Enriched_in_HC,0,Myoviridae,DRR480302__7268_1,K04095,4e-23,"cell filamentation protein, protein adenylyltransferase [EC:2.7.7.108]"
DRR480305__15088,2.48807653778974e-08,1.57016997795006e-06,0,1.70685076222937e-05,0.0553449139743095,Enriched_in_HC,-4.17540544586965,Myoviridae,DRR480305__15088_40,K00986,2.4e-39,RNA-directed DNA polymerase [EC:2.7.7.49]
DRR480305__15088,2.48807653778974e-08,1.57016997795006e-06,0,1.70685076222937e-05,0.0553449139743095,Enriched_in_HC,-4.17540544586965,Myoviridae,DRR480305__15088_47,K06400,1.1e-100,site-specific DNA recombinase
DRR480305__15088,2.48807653778974e-08,1.57016997795006e-06,0,1.70685076222937e-05,0.0553449139743095,Enriched_in_HC,-4.17540544586965,Myoviridae,DRR480305__15088_13,K03465,2.7e-46,thymidylate synthase (FAD) [EC:2.1.1.148]
DRR480305__15088,2.48807653778974e-08,1.57016997795006e-06,0,1.70685076222937e-05,0.0553449139743095,Enriched_in_HC,-4.17540544586965,Myoviridae,DRR480305__15088_32,K02395,6e-10,peptidoglycan hydrolase FlgJ
DRR480305__6624,0.00253684803803071,0.0166682303446419,0,0,1,Enriched_in_HC,0,Siphoviridae,DRR480305__6624_57,K02342,4.9e-50,DNA polymerase III subunit epsilon [EC:2.7.7.7]
DRR480305__6624,0.00253684803803071,0.0166682303446419,0,0,1,Enriched_in_HC,0,Siphoviridae,DRR480305__6624_41,K07455,1.1e-77,recombination protein RecT
DRR480305__6624,0.00253684803803071,0.0166682303446419,0,0,1,Enriched_in_HC,0,Siphoviridae,DRR480305__6624_40,K03111,9.3e-40,single-strand DNA-binding protein
DRR480305__6624,0.00253684803803071,0.0166682303446419,0,0,1,Enriched_in_HC,0,Siphoviridae,DRR480305__6624_47,K07741,7.7e-44,anti-repressor protein
DRR480305__6624,0.00253684803803071,0.0166682303446419,0,0,1,Enriched_in_HC,0,Siphoviridae,DRR480305__6624_27,K06904,5.7e-44,Escherichia/Staphylococcus phage prohead protease
DRR480305__6624,0.00253684803803071,0.0166682303446419,0,0,1,Enriched_in_HC,0,Siphoviridae,DRR480305__6624_39,K01160,1.1e-10,crossover junction endodeoxyribonuclease RusA [EC:3.1.21.10]
DRR480305__6624,0.00253684803803071,0.0166682303446419,0,0,1,Enriched_in_HC,0,Siphoviridae,DRR480305__6624_2,K14059,6.7e-59,integrase
DRR480306__18286,7.29950545210686e-07,2.64382987931124e-05,6.94188296015667e-05,9.02489449892702e-05,0.771722123580138,Enriched_in_HC,-0.373846629646967,Siphoviridae,DRR480306__18286_2,K02996,6e-62,small subunit ribosomal protein S9
DRR480306__18286,7.29950545210686e-07,2.64382987931124e-05,6.94188296015667e-05,9.02489449892702e-05,0.771722123580138,Enriched_in_HC,-0.373846629646967,Siphoviridae,DRR480306__18286_3,K01519,7.3e-14,XTP/dITP diphosphohydrolase [EC:3.6.1.66]
DRR480306__18286,7.29950545210686e-07,2.64382987931124e-05,6.94188296015667e-05,9.02489449892702e-05,0.771722123580138,Enriched_in_HC,-0.373846629646967,Siphoviridae,DRR480306__18286_26,K07171,6e-29,mRNA interferase MazF [EC:3.1.-.-]
DRR480306__18286,7.29950545210686e-07,2.64382987931124e-05,6.94188296015667e-05,9.02489449892702e-05,0.771722123580138,Enriched_in_HC,-0.373846629646967,Siphoviridae,DRR480306__18286_28,K03111,4e-32,single-strand DNA-binding protein
DRR480306__18286,7.29950545210686e-07,2.64382987931124e-05,6.94188296015667e-05,9.02489449892702e-05,0.771722123580138,Enriched_in_HC,-0.373846629646967,Siphoviridae,DRR480306__18286_25,K03497,1.8e-13,"ParB family transcriptional regulator, chromosome partitioning protein"
DRR480306__18286,7.29950545210686e-07,2.64382987931124e-05,6.94188296015667e-05,9.02489449892702e-05,0.771722123580138,Enriched_in_HC,-0.373846629646967,Siphoviridae,DRR480306__18286_6,K19081,5.6e-93,"two-component system, OmpR family, sensor histidine kinase BraS/BceS [EC:2.7.13.3]"
DRR480306__18286,7.29950545210686e-07,2.64382987931124e-05,6.94188296015667e-05,9.02489449892702e-05,0.771722123580138,Enriched_in_HC,-0.373846629646967,Siphoviridae,DRR480306__18286_35,K01358,9.8e-27,"ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]"
DRR480306__18286,7.29950545210686e-07,2.64382987931124e-05,6.94188296015667e-05,9.02489449892702e-05,0.771722123580138,Enriched_in_HC,-0.373846629646967,Siphoviridae,DRR480306__18286_21,K03496,4.1e-47,chromosome partitioning protein
DRR480306__18286,7.29950545210686e-07,2.64382987931124e-05,6.94188296015667e-05,9.02489449892702e-05,0.771722123580138,Enriched_in_HC,-0.373846629646967,Siphoviridae,DRR480306__18286_1,K02871,6.1e-49,large subunit ribosomal protein L13
DRR480306__18286,7.29950545210686e-07,2.64382987931124e-05,6.94188296015667e-05,9.02489449892702e-05,0.771722123580138,Enriched_in_HC,-0.373846629646967,Siphoviridae,DRR480306__18286_8,K06400,2.1e-81,site-specific DNA recombinase
DRR480308__12469,0.00644014661367334,0.0336391092775508,5.4637438994595e-05,4.14873810324864e-05,1.30950502578763,Enriched_in_PD,0.389021596660622,Siphoviridae,DRR480308__12469_58,K22300,1.4e-17,"HTH-type transcriptional regulator, cell division transcriptional repressor"
DRR480308__12469,0.00644014661367334,0.0336391092775508,5.4637438994595e-05,4.14873810324864e-05,1.30950502578763,Enriched_in_PD,0.389021596660622,Siphoviridae,DRR480308__12469_56,K07741,2.5e-30,anti-repressor protein
DRR480308__12469,0.00644014661367334,0.0336391092775508,5.4637438994595e-05,4.14873810324864e-05,1.30950502578763,Enriched_in_PD,0.389021596660622,Siphoviridae,DRR480308__12469_61,K06400,7.4e-114,site-specific DNA recombinase
DRR480308__12469,0.00644014661367334,0.0336391092775508,5.4637438994595e-05,4.14873810324864e-05,1.30950502578763,Enriched_in_PD,0.389021596660622,Siphoviridae,DRR480308__12469_65,K03046,0,DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]
DRR480308__12469,0.00644014661367334,0.0336391092775508,5.4637438994595e-05,4.14873810324864e-05,1.30950502578763,Enriched_in_PD,0.389021596660622,Siphoviridae,DRR480308__12469_30,K07474,5.7e-25,phage terminase small subunit
DRR480308__12469,0.00644014661367334,0.0336391092775508,5.4637438994595e-05,4.14873810324864e-05,1.30950502578763,Enriched_in_PD,0.389021596660622,Siphoviridae,DRR480308__12469_66,K03043,0,DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]
DRR480308__12469,0.00644014661367334,0.0336391092775508,5.4637438994595e-05,4.14873810324864e-05,1.30950502578763,Enriched_in_PD,0.389021596660622,Siphoviridae,DRR480308__12469_62,K02244,2.8e-90,competence protein ComGB
DRR480308__12469,0.00644014661367334,0.0336391092775508,5.4637438994595e-05,4.14873810324864e-05,1.30950502578763,Enriched_in_PD,0.389021596660622,Siphoviridae,DRR480308__12469_55,K07741,1.9e-10,anti-repressor protein
DRR480308__12469,0.00644014661367334,0.0336391092775508,5.4637438994595e-05,4.14873810324864e-05,1.30950502578763,Enriched_in_PD,0.389021596660622,Siphoviridae,DRR480308__12469_29,K06909,4e-76,phage terminase large subunit
DRR480308__12469,0.00644014661367334,0.0336391092775508,5.4637438994595e-05,4.14873810324864e-05,1.30950502578763,Enriched_in_PD,0.389021596660622,Siphoviridae,DRR480308__12469_3,K02245,2.8e-29,competence protein ComGC
DRR480308__12469,0.00644014661367334,0.0336391092775508,5.4637438994595e-05,4.14873810324864e-05,1.30950502578763,Enriched_in_PD,0.389021596660622,Siphoviridae,DRR480308__12469_63,K02243,6.8e-108,competence protein ComGA
DRR480308__12469,0.00644014661367334,0.0336391092775508,5.4637438994595e-05,4.14873810324864e-05,1.30950502578763,Enriched_in_PD,0.389021596660622,Siphoviridae,DRR480308__12469_43,K01160,4.7e-17,crossover junction endodeoxyribonuclease RusA [EC:3.1.21.10]
DRR480308__12469,0.00644014661367334,0.0336391092775508,5.4637438994595e-05,4.14873810324864e-05,1.30950502578763,Enriched_in_PD,0.389021596660622,Siphoviridae,DRR480308__12469_67,K03693,6e-223,penicillin-binding protein 1B
DRR480308__12469,0.00644014661367334,0.0336391092775508,5.4637438994595e-05,4.14873810324864e-05,1.30950502578763,Enriched_in_PD,0.389021596660622,Siphoviridae,DRR480308__12469_44,K03111,1.4e-45,single-strand DNA-binding protein
DRR480308__12469,0.00644014661367334,0.0336391092775508,5.4637438994595e-05,4.14873810324864e-05,1.30950502578763,Enriched_in_PD,0.389021596660622,Siphoviridae,DRR480308__12469_2,K02246,6.7e-28,competence protein ComGD
DRR480308__14349,0.00843935089042396,0.0411769995528603,0,0,1,Enriched_in_HC,0,Siphoviridae,DRR480308__14349_1,K01661,1.7e-134,naphthoate synthase [EC:4.1.3.36]
DRR480308__14349,0.00843935089042396,0.0411769995528603,0,0,1,Enriched_in_HC,0,Siphoviridae,DRR480308__14349_5,K21449,8.5e-20,trimeric autotransporter adhesin
DRR480308__14349,0.00843935089042396,0.0411769995528603,0,0,1,Enriched_in_HC,0,Siphoviridae,DRR480308__14349_16,K06904,1.6e-31,Escherichia/Staphylococcus phage prohead protease
DRR480308__19525,0.00532825710795246,0.0293695092367736,0,0,1,Enriched_in_HC,0,Siphoviridae,DRR480308__19525_73,K07114,1.7e-42,Ca-activated chloride channel homolog
DRR480308__19525,0.00532825710795246,0.0293695092367736,0,0,1,Enriched_in_HC,0,Siphoviridae,DRR480308__19525_8,K07504,1.2e-135,predicted type IV restriction endonuclease
DRR480308__19525,0.00532825710795246,0.0293695092367736,0,0,1,Enriched_in_HC,0,Siphoviridae,DRR480308__19525_77,K19302,1.9e-31,undecaprenyl-diphosphatase [EC:3.6.1.27]
DRR480308__19525,0.00532825710795246,0.0293695092367736,0,0,1,Enriched_in_HC,0,Siphoviridae,DRR480308__19525_50,K17680,1.9e-109,twinkle protein [EC:5.6.2.3]
DRR480308__19525,0.00532825710795246,0.0293695092367736,0,0,1,Enriched_in_HC,0,Siphoviridae,DRR480308__19525_15,K00986,2.7e-41,RNA-directed DNA polymerase [EC:2.7.7.49]
DRR480308__19525,0.00532825710795246,0.0293695092367736,0,0,1,Enriched_in_HC,0,Siphoviridae,DRR480308__19525_10,K01448,2.8e-28,N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]
DRR480308__19525,0.00532825710795246,0.0293695092367736,0,0,1,Enriched_in_HC,0,Siphoviridae,DRR480308__19525_70,K03924,7e-135,MoxR-like ATPase [EC:3.6.3.-]
